X,CH1,Start,Increment,
Sequence,Volt,-5.910000e+00,1.000000e-02
0,1.79e+00,
1,1.85e+00,
2,1.85e+00,
3,1.78e+00,
4,1.79e+00,
5,1.85e+00,
6,1.80e+00,
7,1.86e+00,
8,1.80e+00,
9,1.86e+00,
10,1.81e+00,
11,1.86e+00,
12,1.81e+00,
13,1.86e+00,
14,1.86e+00,
15,1.80e+00,
16,1.80e+00,
17,1.87e+00,
18,1.86e+00,
19,1.81e+00,
20,1.86e+00,
21,1.81e+00,
22,1.82e+00,
23,1.87e+00,
24,1.86e+00,
25,1.82e+00,
26,1.87e+00,
27,1.81e+00,
28,1.86e+00,
29,1.81e+00,
30,1.80e+00,
31,1.86e+00,
32,1.79e+00,
33,1.86e+00,
34,1.80e+00,
35,1.86e+00,
36,1.83e+00,
37,1.92e+00,
38,1.89e+00,
39,2.00e+00,
40,1.97e+00,
41,2.10e+00,
42,2.08e+00,
43,2.19e+00,
44,2.16e+00,
45,2.26e+00,
46,2.23e+00,
47,2.30e+00,
48,2.25e+00,
49,2.30e+00,
50,2.30e+00,
51,2.21e+00,
52,2.26e+00,
53,2.18e+00,
54,2.21e+00,
55,2.12e+00,
56,2.16e+00,
57,2.06e+00,
58,2.10e+00,
59,1.99e+00,
60,2.02e+00,
61,1.94e+00,
62,1.97e+00,
63,1.90e+00,
64,1.94e+00,
65,1.87e+00,
66,1.90e+00,
67,1.85e+00,
68,1.84e+00,
69,1.90e+00,
70,1.84e+00,
71,1.90e+00,
72,1.91e+00,
73,1.86e+00,
74,1.93e+00,
75,1.86e+00,
76,1.93e+00,
77,1.87e+00,
78,1.93e+00,
79,1.87e+00,
80,1.92e+00,
81,1.86e+00,
82,1.90e+00,
83,1.85e+00,
84,1.90e+00,
85,1.83e+00,
86,1.89e+00,
87,1.83e+00,
88,1.87e+00,
89,1.81e+00,
90,1.86e+00,
91,1.80e+00,
92,1.80e+00,
93,1.86e+00,
94,1.80e+00,
95,1.86e+00,
96,1.85e+00,
97,1.79e+00,
98,1.79e+00,
99,1.86e+00,
100,1.79e+00,
101,1.86e+00,
102,1.80e+00,
103,1.86e+00,
104,1.86e+00,
105,1.81e+00,
106,1.86e+00,
107,1.82e+00,
108,1.81e+00,
109,1.87e+00,
110,1.86e+00,
111,1.81e+00,
112,1.81e+00,
113,1.86e+00,
114,1.86e+00,
115,1.81e+00,
116,1.86e+00,
117,1.81e+00,
118,1.86e+00,
119,1.79e+00,
120,1.86e+00,
121,1.79e+00,
122,1.85e+00,
123,1.78e+00,
124,1.79e+00,
125,1.85e+00,
126,1.80e+00,
127,1.89e+00,
128,1.86e+00,
129,1.95e+00,
130,1.93e+00,
131,2.05e+00,
132,2.02e+00,
133,2.14e+00,
134,2.11e+00,
135,2.21e+00,
136,2.17e+00,
137,2.25e+00,
138,2.26e+00,
139,2.20e+00,
140,2.26e+00,
141,2.19e+00,
142,2.23e+00,
143,2.16e+00,
144,2.18e+00,
